url,napoletano,italiano
https://www.napoligrafia.it/musica/testi/popoloPo.htm,"mellone, lampiunciélle e garsèlle appicciate, mo ch'è 'o tiempo d' 'e bbelli ccanzone, comm'a primma ve voglio vedé","profumate di melone, lampioncini e lampade a petrolio accesi, ora che è il tempo delle belle canzoni, come prima vi voglio vedere"
https://www.napoligrafia.it/musica/testi/napuleNcoppAluna.htm,"Napule 'ncopp'â luna, sì","Napoli sulla luna, sì"
https://www.napoligrafia.it/musica/testi/aSantanotte.htm,"Torna cu mico, te voglio bene","Torna con me, ti voglio bene"
https://www.napoligrafia.it/musica/testi/serenataFemmena.htm,"caro amico, tu tienatille amice a chist'amice","caro amico, tieniteli amici questi amici"
https://www.napoligrafia.it/musica/testi/tAggioPerduta.htm,arrassà,ad allontanarsi
https://www.napoligrafia.it/musica/testi/tuppeTuppeMariscia.htm,"Tuppe-tuppe mariscià, arapite, so' 'n'amico","Toc-toc maresciallo, aprite, sono un amico"
https://www.napoligrafia.it/musica/testi/eCercaEmeCapi.htm,E pruove a vedè cu dint'a ll'uocchie 'o sole,E prova a vedere con il sole negli occhi
https://www.napoligrafia.it/musica/testi/ndringheteNdra.htm,"Capurá nun è cosa, pecché","Caporale non si può fare, perchè"
https://www.napoligrafia.it/musica/testi/giuliettaEromeo.htm,"pe me sentere 'e canta: Giulietta, mia cara Giulietta, acala 'a scaletta","per sentirmi cantare: Giulietta, mia cara Giulietta, abbassa la scaletta"
https://www.napoligrafia.it/musica/testi/oCuntoMariarosa.htm,"Natale e neve, nèh","Natale e neve, nèh"
https://www.napoligrafia.it/musica/testi/serenatona.htm,E allazzo ogne tantillo 'na jastemma,E ci allaccio ogni tanto una bestemmia
https://www.napoligrafia.it/musica/testi/canzuncellaFurastiere.htm,"E cca pustegge1, ammore e 'sta marina","E qua postegge1, amore e questa marina"
https://www.napoligrafia.it/musica/testi/ePperleDaMadonna.htm,"e quanta pate, quanta mamme comm'a mme","e quanti padri, quante mamme come me"
https://www.napoligrafia.it/musica/testi/aRumbaScugnizze.htm,"Assettáteve, assettáteve","Sedetevi, sedetevi"
https://www.napoligrafia.it/musica/testi/chitarrataAmmore.htm,"vo' bene, primma mm' 'o ddice e doppo mm'avvelena","vuole bene, prima me lo dice e poi mi avvelena"
https://www.napoligrafia.it/musica/testi/tiritiTiritommola.htm,"E che fa si doppo a chesto, chianu chiano, vène 'o riesto? Vène 'o riesto, e che sarrà? E tiritì – tiritommolà","E cosa fa se dopo questo, piano piano, arriva il resto? Arriva il resto, e che sarà? E tiritì – tiritommolà"
https://www.napoligrafia.it/musica/testi/tuttaPeMme.htm,"No, nun te voglio vedé","No, non ti voglio vedere"
https://www.napoligrafia.it/musica/testi/dicitencelloVuje.htm,ca nun se spezza maje,che non si spezza mai
https://www.napoligrafia.it/musica/testi/oVascio.htm,mio,mio
https://www.napoligrafia.it/musica/testi/eSpinguleFrancese.htm,"Ah, chi vo' belli spingule ah, chi vo'?""","Ah, chi vuole belle spille, ah, chi vuole?"""
https://www.napoligrafia.it/musica/testi/poveroGuappo.htm,"'o piezzo, tengo 'o certificato ca so' pazzo","pezzi, ho il certificato che sono pazzo"
https://www.napoligrafia.it/musica/testi/albergoAllegria.htm,"Comme 'nfatte, quann' 'a trova, core e fede ha dda mustá","non si prende senza prova. E infatti, quando la trova"
https://www.napoligrafia.it/musica/testi/poveraSanta.htm,"Da quanno mm'hê lassato, chist'uocchie nun reposano 'na vota","Da quando mi hai lasciato, questi occhi non riposano una volta"
https://www.napoligrafia.it/musica/testi/aZingara.htm,"""E damme 'a mano","""E dammi la mano"
https://www.napoligrafia.it/musica/testi/mandulinataBlu.htm,"E' 'na pagina 'e musica 'o cielo, corde 'e argiento so' 'e raggi d' 'a luna, 'ngopp'all'onne, vicine e luntane, voci d'anagelo sento 'e cantà","E' una pagina di muscia il cielo, corde d'argento sono i raggi della luna, sulle onde, vicine e lontane, voci d'angelo sento cantare"
https://www.napoligrafia.it/musica/testi/dimmeNaVotaSi.htm,a zompare,saltare
https://www.napoligrafia.it/musica/testi/aVucchella.htm,appassuliatella,appassita
https://www.napoligrafia.it/musica/testi/tuVuoFaAmericano.htm,Tu vuó fá ll'american,Tu vuoi far l'americano
https://www.napoligrafia.it/musica/testi/serenataNapulitana_DiGiacomoCosta.htm,notte,notte
https://www.napoligrafia.it/musica/testi/ueUeCheFemmena.htm,"Fermateme! Teniteme! Calmateme pecchè, guagliù, io nun raggiono cchiù","Fermatemi! Tenetemi! Calmatemi perchè, ragazzi, io non ragiono più"
https://www.napoligrafia.it/musica/testi/abbracciatoColCuscino.htm,"Ma riflettenno bbuono, giacchè tu mm'hê traduto, ch' 'o tengo a ffà appicciato, mo vaco â casa e 'o stuto","Ma riflettendo bene, giacchè tu mi hai tradito, cosa lo tengo a fare acceso, ora vado a casa e lo spengo"
https://www.napoligrafia.it/musica/testi/napulitana.htm,"Uocchie 'e Napulitana, appecundruse, 'na sciamma dint'ô core mm'îte miso","Occhi di Napoletana, malinconici, una fiamma nel cuore mi avete messo"
https://www.napoligrafia.it/musica/testi/oSoleMio.htm,Ma 'n'atu sole,Ma un altro sole
https://www.napoligrafia.it/musica/testi/ceStaChiCePenza.htm,dint'ê Quartieri e â Sanità,nei Quartieri Spagnoli e alla Sanità
https://www.napoligrafia.it/musica/testi/doveStaZaza.htm,"Dove sta Zazá? Uh, Madonna mia",Dove sta Zazá? Uh! Madonna mia
https://www.napoligrafia.it/musica/testi/buongiornoMaria.htm,"'E ttre parole so': ""Te voglio bene""","E tre parole sono: ""Ti voglio bene"""
https://www.napoligrafia.it/musica/testi/niniTirabuscio.htm,"'A furtuna, s'è capito, 'ncopp'ê ttavule se fa","La fortuna si è capito, sui tavoli si fa"
https://www.napoligrafia.it/musica/testi/giuliettaEromeo.htm,ca voglio saglì,che voglio salire
https://www.napoligrafia.it/musica/testi/vierno.htm,e 'st'acqua assaje cchiù triste mme mantene,e quest'acqua mi tiene molto più triste
https://www.napoligrafia.it/musica/testi/dimmeAddoStaje.htm,"comme vulive tu, pe fá 'a signora, ma si 'stu core mio nun trova pace, chest'oro, 'ncuoll'a te, nun tene luce","come volevi tu, per fare la signora, ma se questo mio cuore non trova pace, quest'oro, addosso a te, non ha luce"
https://www.napoligrafia.it/musica/testi/aLunaChiena.htm,Oje luna chiena,O luna piena
https://www.napoligrafia.it/musica/testi/mammaAddoSta.htm,"Song'io, song'io. Mammá, mamma mia bella","Sono io, sono io. Mamma, mamma mia bella"
https://www.napoligrafia.it/musica/testi/eZucculille.htm,Quanno faje 'stu pizzo a,Quando sorridi
https://www.napoligrafia.it/musica/testi/suonnoDajere.htm,"'E pparole nun fanno rummore, nun fanno rummore","Le parole non fanno rumore, non fanno rumore"
https://www.napoligrafia.it/musica/testi/nunSiLlammore.htm,e me ne more si attaccato sto',e muoio se attaccato sto
https://www.napoligrafia.it/musica/testi/vientoBenedettoZanfagna.htm,Te sento ancora mia,Ti sento ancora mia
https://www.napoligrafia.it/musica/testi/oCiucciariello.htm,"E tira, tira, tira, oje ciucciariello, pe 'n'ata strada pòrtame tu","E tira, tira, tira, o asinello, per un'altra strada portami tu"
https://www.napoligrafia.it/musica/testi/canzuncellaFurastiere.htm,"E cca pustegge, ammore e 'sta marina","E qua, le postegge, amore e questa marina"
https://www.napoligrafia.it/musica/testi/aPrutestaSanGennaro.htm,"ca se ll'ha dda ricurdá! San Gennaro, carta 'e tre, faccio 'o 'nzisto, embè? Che nc'è? Stongo 'e casa dint'ô Duomo","che se li deve ricordare. San Gennaro, ""carta di. tre"", faccio il prepotente, e allora? Cosa c'è?"
https://www.napoligrafia.it/musica/testi/ncoppCamaldule.htm,"Pare ca ll'acqua canta: ""Ammore, ammore""","Sembra che l'acqua canti: ""Amore, amore"""
https://www.napoligrafia.it/musica/testi/giuramento.htm,Comme te puó scurdá,Come ti puoi dimenticare
https://www.napoligrafia.it/musica/testi/signorno.htm,"So' suldato? Ma scusate, nun so' masculo pur'i'? Quanno vuje mme cunzignate","Sono soldato? Ma scusate, non sono uomo anch'io? Quando voi mi date dei compiti"
https://www.napoligrafia.it/musica/testi/ePiscature.htm,'A rrobba piscata se piazza all'istante,La merce pescata si piazza all'istante
https://www.napoligrafia.it/musica/testi/malinconicoAutunno.htm,pe nun turná maje cchiù,per non tornare mai più
https://www.napoligrafia.it/musica/testi/canzoneAppassiunata.htm,"Schiòppa 'na bella rosa e i', pe gulio, a chi mm'ha fatto chiagnere nce 'a manno","Sboccia una bella rosa e io, per sfizio, a chi mi ha fatto piangere la mando"
https://www.napoligrafia.it/musica/testi/nnamuratellaMia.htm,"Nun so' cchiù degno 'e chesta vócca bella, nun so' cchiù degno 'e stà vicino a te","Non sono più degno di questa bocca bella, non sono degno di stare vicino a te"
https://www.napoligrafia.it/musica/testi/oSoleMio.htm,Quanno fa notte e 'o sole,Quando fa notte e il sole
https://www.napoligrafia.it/musica/testi/teVoglioBeneAssaje.htm,"Deciste a me: ""Non chiagnere, ca tu lo mio sarraje""","Mi dicesti: ""Non piangere, che tu sarai mio"""
https://www.napoligrafia.it/musica/testi/nunChiagnereCarme.htm,"Aggi' 'a partì, Carmè, songo surdato, a fà 'o duvere, 'a Patria mm'ha chiammato","Devo partire, Carmela, sono un soldato, a compiere il dovere, la Patria mi ha chiamato"
https://www.napoligrafia.it/musica/testi/llurdemaTarantella.htm,mme passa 'nu velo,mi passa un velo
https://www.napoligrafia.it/musica/testi/nAccordoInFa.htm,ch'è capace d' 'e ffà schiattà,"Fli-ppó, fli-ppó"
https://www.napoligrafia.it/musica/testi/vocaVocaLoVarcajuolo.htm,ogne gioia a che te va? Si nun siente 'mpietto ammore,ogni gioia a che ti serve? Se non senti in petto amore
https://www.napoligrafia.it/musica/testi/funiculiFunicula.htm,"Se vede Francia, Pròceta, la Spagna","Si vede la Francia, Procida, la Spagna"
https://www.napoligrafia.it/musica/testi/addioPulecenella.htm,bell'e pronte a se fà vasà,pronte a farsi baciare
https://www.napoligrafia.it/musica/testi/nnammurateDispettuse.htm,comm' 'a vocca 'e 'na rusella,come la bocca di una rosa
https://www.napoligrafia.it/musica/testi/suonnoFantasia.htm,"'Ncopp'a 'sta muntagnella, te vularrìa purtà","Su questa collinetta, ti vorrei portare"
https://www.napoligrafia.it/musica/testi/nAccordoInFa.htm,"Chist'è 'nu matrimonio per amore, ma tu, mio caro sposo, sta' sicuro","Questo è un matrimonio per amore, ma tu, mio caro sposo, stai certo"
https://www.napoligrafia.it/musica/testi/tarantellaScugnizza.htm,"Ched è, nun parle? Nun te","Che c'è, non parli? Non ti"
https://www.napoligrafia.it/musica/testi/lazzariFelici.htm,e cu 'e spalle sotto 'e casce,e con le spalle sotto le casse
https://www.napoligrafia.it/musica/testi/arriArriCavalluccio.htm,quann'o sole se ne trase,quando il sole cala
https://www.napoligrafia.it/musica/testi/oFestino.htm,"e nun lle 'mporta 'e me, che a 'stu puntone, faccio 'a figura 'e 'n'ommo fatto a vino","e non le importa di me, che in quest'angolo, faccio la figura di un uomo ubriaco"
https://www.napoligrafia.it/musica/testi/trapanarella.htm,"so' 'e Veneziane, 'e magnapulenta songo 'e Milano, 'e meglie cantante stanno a Giugliano, e 'e tirapistole stanno a Casale","pantaloni2 sono i veneziani, i mangiapolenta sono di Milano, i migliori cantanti stanno a Giugliano, e i tirapistole stanno a Casale"
https://www.napoligrafia.it/musica/testi/dummenecaDePpalme.htm,"che spero cchiù da te? Tutta 'a campagna è 'nfiore, è 'n'armunia d'ammore, ma tu sempre crudele","che spero più da te? Tutta la campagna è in fiore, è un armonia d'amore, ma tu sempre crudele"
https://www.napoligrafia.it/musica/testi/canzoneAppassiunata.htm,"Ce sta 'nu ditto ca mme dá ragione: ""Fa' bene e scorda e si faje male penza""","C'è un detto che mi dà ragione: Fai bene e dimentica e se fai male pensa"""
https://www.napoligrafia.it/musica/testi/tiempoAntico.htm,e 'mpietto me strignive,e nel petto mi stringevi
https://www.napoligrafia.it/musica/testi/guiGui.htm,"La fatica a me non mi sòna, guí, guí, guí, guí","Il lavoro non mi va. sì, sì, sì, sì"
https://www.napoligrafia.it/musica/testi/cavalluccioEmare.htm,"Portame furtuna, portame ll'ammore","Portami fortuna, portami l'amore"
https://www.napoligrafia.it/musica/testi/coreMamma.htm,"Dice mamma: ""'St'ammore","Dice mamma: ""Quest'amore"
https://www.napoligrafia.it/musica/testi/laPalummella.htm,"Falle festa, falle festa","Falle festa, falle festa"
https://www.napoligrafia.it/musica/testi/senzaMammaNnammurata.htm,"a nisciuno, io penzo a mamma mia ô campusanto","nessuno, penso a mia mamma al cimitero"
https://www.napoligrafia.it/musica/testi/funiculiFunicula.htm,"'nfatto, 'ncielo se va, 'ncielo se va","fatto, in cielo si va, in cielo si va"
https://www.napoligrafia.it/musica/testi/quannoMammetaNunCeSta.htm,"ne', 'nu rialo te voglio fà","o amore, voglio farti un regalo"
https://www.napoligrafia.it/musica/testi/nuPocoSentimento.htm,"Sott'â prèvula d'uva muscarella, mme voglio sciascià tutt' 'a nuttata","Sotto la pergola di uva moscata, mi voglio riposare tutta la nottata"
https://www.napoligrafia.it/musica/testi/unUrlatoreAnapule.htm,"E dateme e dateme, E datemi e datemi","E datemi e datemi, E datemi e datemi"
https://www.napoligrafia.it/musica/testi/oiliOila.htm,"'A verità, nce vo' 'na cumpagnia, tricche – tricche e llariulà, tricche – tricche e llariulà","In verità, ci vuole una compagnia, tricche – tricche, e llariulá, tricche – tricche, e llariulá"
https://www.napoligrafia.it/musica/testi/serenatellaNera.htm,"cielo niro, vanno 'e suspire penzanno a te","cielo nero, vanno i sospiri pensando a te"
https://www.napoligrafia.it/musica/testi/oPizzajuoloNuovo.htm,"Pe 'na mamma è 'nu piacere, quanno 'a sparte, fa accussì","Per una mamma è un piacere, quando la divide, fa così"
https://www.napoligrafia.it/musica/testi/ioNaChitarraLuna.htm,Canta pe te,Canta per te
https://www.napoligrafia.it/musica/testi/ePiscature.htm,'A luna fa a prora 'nu triemmolo 'argiento,La luna fa a prora un tremito d'argento
https://www.napoligrafia.it/musica/testi/vienetennePositano.htm,"pittore, fà 'nu quadro, po 'n'ato e po","pittore, fa un quadro, poi un altro e poi"
https://www.napoligrafia.it/musica/testi/maVePareVePareVePa.htm,"A 'e vvote mi ritiro, e busso, busso forte, ma resto for'â porta","A volte torno a casa, e busso, busso forte, ma resto fuori dalla porta"
https://www.napoligrafia.it/musica/testi/liberta.htm,parlanno 'e libertà,parlando di libertà
https://www.napoligrafia.it/musica/testi/funtanaAllOmbra.htm,"'Sta funtanella, ca mena 'a tantu tiempo ll'acqua chiara, ha fatto 'a cchiù 'e 'nu seculo 'a cummara","Questa fontanella, che getta da tanto tempo acqua chiara, ha fatto per più di un secolo la comare"
https://www.napoligrafia.it/musica/testi/napulitana.htm,"Te maledico si te sto' vicino, si staje luntana, penzanno â vocca che t'addora 'e rose, io desse tutt' 'a vita pe 'nu vaso","Ti maledico se ti sto vicino, se sei lontana, pensando a questa bocca che profuma di rose, io darei tutta la vita per un bacio"
https://www.napoligrafia.it/musica/testi/nnamuratellaMia.htm,"'a 'na 'nfama ca core nun tene, ca mme vasa, ma nun mme vo' bene, ca mme cerca e nun sape che vo'","da una donna infame che cuore non ha, che mi bacia, ma non mi vuole bene, che mi cerca e non sa cosa vuole"
https://www.napoligrafia.it/musica/testi/tornaMaggio.htm,"Aprite 'sta fenesta, oje","Aprite questa finestra, o"
https://www.napoligrafia.it/musica/testi/tatonnoQuagliarella.htm,se mettarrìa a scartà,si metterebbe a scartare
https://www.napoligrafia.it/musica/testi/oCoreCatarina.htm,"'sta cosa?""","questa cosa?"""
https://www.napoligrafia.it/musica/testi/chiappariello.htm,e 'a polizia nun po' fá quase niente,e la polizia non può fare quasi niente
https://www.napoligrafia.it/musica/testi/tammurriataAutunno.htm,Già è caduta quacche,Già è caduta qualche
https://www.napoligrafia.it/musica/testi/ammoreChestoVo.htm,Quant'è bello 'stu balcone,Com'è bello questo balcone
https://www.napoligrafia.it/musica/testi/funtanaAllOmbra.htm,"e pe una, ce sperdettemo abbracciate","e per una, ci perdemmo abbracciati"
https://www.napoligrafia.it/musica/testi/mannaggiaOsuricillo.htm,"Pe 'na strada chiammata destino, luntano vicino va trova chisà","Per una strada chiamata destino, lontano vicino cerca chissà cosa"
https://www.napoligrafia.it/musica/testi/aFrangesa.htm,Ah!..Ah!..Ah!..Ah!..Ah!..Ah!..Ah! Nuje mo nce cunuscimmo,Ah!..Ah!..Ah!..Ah!..Ah!..Ah!..Ah! Noi ora ci conosciamo
https://www.napoligrafia.it/musica/testi/malinconicoAutunno.htm,a 'e ccose ca diceva giuranno,alle cose che diceva giurando
https://www.napoligrafia.it/musica/testi/eQuatteMaggio.htm,ch'avevo fatto tanto p'accurzá,"Soglia di marmo, bancone di legno"
https://www.napoligrafia.it/musica/testi/ncoppCamaldule.htm,"'e 'sti ccampagne, pe ce puté vasà","di queste campagne, per poterci baciare"
https://www.napoligrafia.it/musica/testi/marechiare.htm,fenesta: la passiona mia ce tuzzuléa,finestra: la mia passione ci bussa
https://www.napoligrafia.it/musica/testi/connolaSenzaMamma.htm,Ma qua' brillante trovano,Ma quali brillanti trovano
https://www.napoligrafia.it/musica/testi/tammurriataAutunno.htm,fronna,foglia
https://www.napoligrafia.it/musica/testi/varcaNapulitana.htm,"'Stu munno se cagna, è 'na rota","Questo mondo cambia, è una ruota"
https://www.napoligrafia.it/musica/testi/poveraSanta.htm,"E pe mme fà cuntento, quanta buscìe mme conta","E per farmi contento, quante bugie mi racconta"
https://www.napoligrafia.it/musica/testi/mmAggiaCura.htm,"e, a squarciagola, mi metto a contare","e, a squarciagola. mi metto a contare"
https://www.napoligrafia.it/musica/testi/nunEcarmelaMia.htm,"'Stu core senza vita, campa cu 'na ferita, ca nun se po' sanà","Questo cuore senza vita, vive con una ferita. che non si può guarire"
https://www.napoligrafia.it/musica/testi/hannAturna.htm,Tanno vulimmo fa' 'na bella festa,Allora vogliamo fare una bella festa
https://pulcinella291.forumfree.it/,e n’atu ppoco stracqua…,e un po' si stanca
https://www.napoligrafia.it/musica/testi/nAccordoInFa.htm,Po lle canto chistu sturnello,Poi le canto questo stornello
